Strategy,Date,Price,Amount Invested,Units,Current Value,Running Total Investment,Running Corpus Value,Index,Year
SIP,2024-01-28,70700.67,10000,0.14144137530804163,110.37236280787721,10000,110.37236280787721,Sensex,2024
SIP,2024-02-25,73142.8,10000,0.13671885681160686,106.68719272436931,20000,217.0595555322465,Sensex,2024
SIP,2024-03-31,73651.35,10000,0.13577483644223765,105.95053586933572,30000,323.0100914015822,Sensex,2024
SIP,2024-04-28,73730.16,10000,0.13562970702898244,105.83728558299616,40000,428.84737698457843,Sensex,2024
SIP,2024-05-26,75410.39,10000,0.13260772156197576,103.47910944367217,50000,532.3264864282505,Sensex,2024
SIP,2024-06-30,79032.73,10000,0.12652985668089664,98.73630836237089,60000,631.0627947906215,Sensex,2024
SIP,2024-07-28,81332.72,10000,0.12295174684923853,95.9441661363348,70000,727.0069609269563,Sensex,2024
SIP,2024-08-25,81086.21,10000,0.12332553217125328,96.23584577451578,80000,823.242806701472,Sensex,2024
SIP,2024-09-29,85571.85,10000,0.11686086020110585,91.19120364933094,90000,914.434010350803,Sensex,2024
SIP,2024-10-27,79402.29,10000,0.1259409520808531,98.27676254677291,100000,1012.7107728975758,Sensex,2024
SIP,2024-11-24,79117.11,10000,0.12639491002641526,98.63100409001288,110000,1111.3417769875887,Sensex,2024
SIP,2024-12-29,78699.07,10000,0.12706630459546725,99.15492012802692,120000,1210.4966971156155,Sensex,2024
DIP,2024-12-22,78041.59,10000,0.12813680500358848,99.99027441650024,10000,99.99027441650024,Sensex,2024
DIP,2024-10-06,81688.45,10000,0.12241632691035269,95.52635654122462,20000,195.51663095772489,Sensex,2024
DEC_FILL,2024-12-01,79802.79,10000,0.12530890210730727,97.78354867041617,30000,293.30017962814105,Sensex,2024
DEC_FILL,2024-12-01,79802.79,10000,0.12530890210730727,97.78354867041617,40000,391.08372829855716,Sensex,2024
DEC_FILL,2024-12-01,79802.79,10000,0.12530890210730727,97.78354867041617,50000,488.86727696897333,Sensex,2024
DEC_FILL,2024-12-01,79802.79,10000,0.12530890210730727,97.78354867041617,60000,586.6508256393895,Sensex,2024
DEC_FILL,2024-12-01,79802.79,10000,0.12530890210730727,97.78354867041617,70000,684.4343743098057,Sensex,2024
DEC_FILL,2024-12-01,79802.79,10000,0.12530890210730727,97.78354867041617,80000,782.2179229802218,Sensex,2024
DEC_FILL,2024-12-01,79802.79,10000,0.12530890210730727,97.78354867041617,90000,880.001471650638,Sensex,2024
DEC_FILL,2024-12-01,79802.79,10000,0.12530890210730727,97.78354867041617,100000,977.7850203210542,Sensex,2024
DEC_FILL,2024-12-01,79802.79,10000,0.12530890210730727,97.78354867041617,110000,1075.5685689914703,Sensex,2024
DEC_FILL,2024-12-01,79802.79,10000,0.12530890210730727,97.78354867041617,120000,1173.3521176618865,Sensex,2024
SIP,2023-01-29,59330.9,10000,0.168546238132238,131.52337146411062,10000,131.52337146411062,Sensex,2023
SIP,2023-02-26,59463.93,10000,0.16816917415313787,131.2291333586596,20000,262.7525048227702,Sensex,2023
SIP,2023-03-26,57527.1,10000,0.17383111611744725,135.6473731510888,30000,398.399877973859,Sensex,2023
SIP,2023-04-30,61112.44,10000,0.16363280536663238,127.68922333979792,40000,526.0891013136569,Sensex,2023
SIP,2023-05-28,62501.69,10000,0.1599956737169827,124.85102402831029,50000,650.9401253419672,Sensex,2023
SIP,2023-06-25,62979.37,10000,0.15878215358457856,123.90406572819003,60000,774.8441910701573,Sensex,2023
SIP,2023-07-30,66160.2,10000,0.15114827343327258,117.94704369091993,70000,892.7912347610772,Sensex,2023
SIP,2023-08-27,64886.51,10000,0.15411523905354133,120.26228564304044,80000,1013.0535204041178,Sensex,2023
SIP,2023-09-24,66009.15,10000,0.15149414891723345,118.21694416607396,90000,1131.2704645701917,Sensex,2023
SIP,2023-10-29,63782.8,10000,0.15678207918122125,122.3433276682742,100000,1253.613792238466,Sensex,2023
SIP,2023-11-26,65970.04,10000,0.1515839614467416,118.28702847535035,110000,1371.9008207138163,Sensex,2023
SIP,2023-12-31,72240.26,10000,0.1384269657944199,108.02009848801764,120000,1479.9209192018338,Sensex,2023
DEC_FILL,2023-12-03,67481.19,10000,0.14818944360643313,115.63815042384404,10000,115.63815042384404,Sensex,2023
DEC_FILL,2023-12-03,67481.19,10000,0.14818944360643313,115.63815042384404,20000,231.27630084768808,Sensex,2023
DEC_FILL,2023-12-03,67481.19,10000,0.14818944360643313,115.63815042384404,30000,346.9144512715321,Sensex,2023
DEC_FILL,2023-12-03,67481.19,10000,0.14818944360643313,115.63815042384404,40000,462.55260169537615,Sensex,2023
DEC_FILL,2023-12-03,67481.19,10000,0.14818944360643313,115.63815042384404,50000,578.1907521192202,Sensex,2023
DEC_FILL,2023-12-03,67481.19,10000,0.14818944360643313,115.63815042384404,60000,693.8289025430643,Sensex,2023
DEC_FILL,2023-12-03,67481.19,10000,0.14818944360643313,115.63815042384404,70000,809.4670529669083,Sensex,2023
DEC_FILL,2023-12-03,67481.19,10000,0.14818944360643313,115.63815042384404,80000,925.1052033907523,Sensex,2023
DEC_FILL,2023-12-03,67481.19,10000,0.14818944360643313,115.63815042384404,90000,1040.7433538145963,Sensex,2023
DEC_FILL,2023-12-03,67481.19,10000,0.14818944360643313,115.63815042384404,100000,1156.3815042384401,Sensex,2023
DEC_FILL,2023-12-03,67481.19,10000,0.14818944360643313,115.63815042384404,110000,1272.0196546622842,Sensex,2023
DEC_FILL,2023-12-03,67481.19,10000,0.14818944360643313,115.63815042384404,120000,1387.657805086128,Sensex,2023
SIP,2022-01-30,57200.23,10000,0.17482447185964112,136.42252837095236,10000,136.42252837095236,Sensex,2022
SIP,2022-02-27,55858.52,10000,0.17902371921060567,139.69936904880404,20000,276.1218974197564,Sensex,2022
SIP,2022-03-27,57362.2,10000,0.1743308311048042,136.03732074432293,30000,412.1592181640793,Sensex,2022
SIP,2022-04-24,57197.15,10000,0.17483388595410784,136.42987456542852,40000,548.5890927295078,Sensex,2022
SIP,2022-05-29,54884.66,10000,0.1822002723529671,142.17816052791434,50000,690.7672532574222,Sensex,2022
SIP,2022-06-26,52727.98,10000,0.1896526284526735,147.99353208675925,60000,838.7607853441815,Sensex,2022
SIP,2022-07-31,57570.25,10000,0.17370082638168152,135.54570285868135,70000,974.3064882028629,Sensex,2022
SIP,2022-08-28,58833.87,10000,0.16997012095243777,132.6344841840253,80000,1106.9409723868882,Sensex,2022
SIP,2022-09-25,58098.92,10000,0.17212023906812726,134.31230735442244,90000,1241.2532797413107,Sensex,2022
SIP,2022-10-30,59959.85,10000,0.16677826912508956,130.1437545290724,100000,1371.397034270383,Sensex,2022
SIP,2022-11-27,62293.64,10000,0.16053003163725862,125.2680048878184,110000,1496.6650391582016,Sensex,2022
SIP,2022-12-25,59845.29,10000,0.16709752764169075,130.39288471991696,120000,1627.0579238781186,Sensex,2022
DIP,2022-06-19,51360.42,10000,0.19470245765124194,151.93411580357014,10000,151.93411580357014,Sensex,2022
DIP,2022-05-15,52793.62,10000,0.1894168272605667,147.80952698451063,20000,299.74364278808076,Sensex,2022
DIP,2022-05-08,54835.58,10000,0.1823633487600569,142.3054155714228,30000,442.0490583595036,Sensex,2022
DIP,2022-02-27,55858.52,10000,0.17902371921060567,139.69936904880404,40000,581.7484274083076,Sensex,2022
DIP,2022-01-30,57200.23,10000,0.17482447185964112,136.42252837095236,50000,718.17095577926,Sensex,2022
DIP,2022-01-23,59037.18,10000,0.16938478430033413,132.17772258092273,60000,850.3486783601827,Sensex,2022
DEC_FILL,2022-12-04,62868.5,10000,0.15906216944892912,124.12257330777736,70000,974.4712516679601,Sensex,2022
DEC_FILL,2022-12-04,62868.5,10000,0.15906216944892912,124.12257330777736,80000,1098.5938249757376,Sensex,2022
DEC_FILL,2022-12-04,62868.5,10000,0.15906216944892912,124.12257330777736,90000,1222.7163982835148,Sensex,2022
DEC_FILL,2022-12-04,62868.5,10000,0.15906216944892912,124.12257330777736,100000,1346.8389715912922,Sensex,2022
DEC_FILL,2022-12-04,62868.5,10000,0.15906216944892912,124.12257330777736,110000,1470.9615448990696,Sensex,2022
DEC_FILL,2022-12-04,62868.5,10000,0.15906216944892912,124.12257330777736,120000,1595.0841182068468,Sensex,2022
SIP,2021-01-31,46285.77,10000,0.21604912265692028,168.59177237410117,10000,168.59177237410117,Sensex,2021
SIP,2021-02-28,49099.99,10000,0.20366602925988378,158.9287492726577,20000,327.52052164675894,Sensex,2021
SIP,2021-03-28,49008.5,10000,0.20404623687727638,159.22544048481384,30000,486.7459621315728,Sensex,2021
SIP,2021-04-25,47878.45,10000,0.20886223342652072,162.98355523205117,40000,649.7295173636239,Sensex,2021
SIP,2021-05-30,51422.88,10000,0.19446596534460925,151.74957139701237,50000,801.4790887606363,Sensex,2021
SIP,2021-06-27,52925.04,10000,0.18894647977592458,147.44249602834498,60000,948.9215847889814,Sensex,2021
SIP,2021-07-25,52975.8,10000,0.18876543629355289,147.30122055731107,70000,1096.2228053462925,Sensex,2021
SIP,2021-08-29,56124.72,10000,0.17817460826530626,139.0367738137491,80000,1235.2595791600415,Sensex,2021
SIP,2021-09-26,60048.47,10000,0.16653213645576648,129.95168736189282,90000,1365.2112665219342,Sensex,2021
SIP,2021-10-31,59306.93,10000,0.1686143592325551,131.57652908353205,100000,1496.7877956054663,Sensex,2021
SIP,2021-11-28,57107.15,10000,0.17510942149975967,136.64488597312246,110000,1633.4326815785885,Sensex,2021
SIP,2021-12-26,57124.31,10000,0.1750568190670487,136.60383819078078,120000,1770.036519769369,Sensex,2021
DIP,2021-12-19,57011.74,10000,0.17540246973693488,136.87356323451976,10000,136.87356323451976,Sensex,2021
DIP,2021-11-28,57107.15,10000,0.17510942149975967,136.64488597312246,20000,273.5184492076423,Sensex,2021
DIP,2021-02-28,49099.99,10000,0.20366602925988378,158.9287492726577,30000,432.44719848029996,Sensex,2021
DIP,2021-01-31,46285.77,10000,0.21604912265692028,168.59177237410117,40000,601.0389708544011,Sensex,2021
DEC_FILL,2021-12-05,57696.46,10000,0.17332085885338547,135.2491989976508,50000,736.2881698520519,Sensex,2021
DEC_FILL,2021-12-05,57696.46,10000,0.17332085885338547,135.2491989976508,60000,871.5373688497027,Sensex,2021
DEC_FILL,2021-12-05,57696.46,10000,0.17332085885338547,135.2491989976508,70000,1006.7865678473535,Sensex,2021
DEC_FILL,2021-12-05,57696.46,10000,0.17332085885338547,135.2491989976508,80000,1142.0357668450042,Sensex,2021
DEC_FILL,2021-12-05,57696.46,10000,0.17332085885338547,135.2491989976508,90000,1277.284965842655,Sensex,2021
DEC_FILL,2021-12-05,57696.46,10000,0.17332085885338547,135.2491989976508,100000,1412.534164840306,Sensex,2021
DEC_FILL,2021-12-05,57696.46,10000,0.17332085885338547,135.2491989976508,110000,1547.7833638379566,Sensex,2021
DEC_FILL,2021-12-05,57696.46,10000,0.17332085885338547,135.2491989976508,120000,1683.0325628356077,Sensex,2021
SIP,2020-01-26,41613.19,10000,0.24030842144041348,187.52227358681225,10000,187.52227358681225,Sensex,2020
SIP,2020-02-23,41170.12,10000,0.24289460414494782,189.5403753984686,20000,377.0626489852809,Sensex,2020
SIP,2020-03-29,29815.59,10000,0.33539500643790715,261.7221393237565,30000,638.7847883090373,Sensex,2020
SIP,2020-04-26,31327.22,10000,0.31921121631603444,249.09328054005434,40000,887.8780688490915,Sensex,2020
SIP,2020-05-31,32424.1,10000,0.3084125696626892,240.6666646105829,50000,1128.5447334596745,Sensex,2020
SIP,2020-06-28,35171.27,10000,0.2843229715617321,221.86858762848203,60000,1350.4133210881564,Sensex,2020
SIP,2020-07-26,38128.9,10000,0.2622682532147531,204.65840871360044,70000,1555.0717298017569,Sensex,2020
SIP,2020-08-30,39467.31,10000,0.2533742482069338,197.71806084579876,80000,1752.7897906475555,Sensex,2020
SIP,2020-09-27,37388.66,10000,0.26746077553996317,208.71034158485486,90000,1961.5001322324104,Sensex,2020
SIP,2020-10-25,40685.5,10000,0.24578781138243355,191.79806073416822,100000,2153.298192966579,Sensex,2020
SIP,2020-11-29,44149.72,10000,0.22650200273070814,176.7485728108808,110000,2330.0467657774593,Sensex,2020
SIP,2020-12-27,46973.54,10000,0.21288580762701725,166.12331112366664,120000,2496.1700769011263,Sensex,2020
DIP,2020-09-27,37388.66,10000,0.26746077553996317,208.71034158485486,10000,208.71034158485486,Sensex,2020
DIP,2020-05-10,31642.7,10000,0.31602865747866016,246.60980257689766,20000,455.3201441617525,Sensex,2020
DIP,2020-04-05,27590.95,10000,0.36243768337081544,282.82462184158214,30000,738.1447660033347,Sensex,2020
DIP,2020-03-22,29915.96,10000,0.33426973428230283,260.8440444498522,40000,998.9888104531868,Sensex,2020
DIP,2020-03-15,34103.48,10000,0.2932252075154793,228.81535843262913,50000,1227.8041688858161,Sensex,2020
DIP,2020-03-01,38297.29,10000,0.2611150815109894,203.75854270628548,60000,1431.5627115921016,Sensex,2020
DIP,2020-02-02,39735.53,10000,0.2516639390490073,196.38343819750236,70000,1627.9461497896039,Sensex,2020
DEC_FILL,2020-12-06,45079.55,10000,0.2218300759435265,173.10288146177146,80000,1801.0490312513753,Sensex,2020
DEC_FILL,2020-12-06,45079.55,10000,0.2218300759435265,173.10288146177146,90000,1974.1519127131464,Sensex,2020
DEC_FILL,2020-12-06,45079.55,10000,0.2218300759435265,173.10288146177146,100000,2147.254794174918,Sensex,2020
DEC_FILL,2020-12-06,45079.55,10000,0.2218300759435265,173.10288146177146,110000,2320.3576756366892,Sensex,2020
DEC_FILL,2020-12-06,45079.55,10000,0.2218300759435265,173.10288146177146,120000,2493.4605570984604,Sensex,2020
SIP,2019-01-27,36469.43,10000,0.2742022565200498,213.97098885285567,10000,213.97098885285567,Sensex,2019
SIP,2019-02-24,36063.81,10000,0.2772862878325945,216.37758184728682,20000,430.34857070014243,Sensex,2019
SIP,2019-03-31,38862.23,10000,0.25731925316689236,200.79650601625278,30000,631.1450767163952,Sensex,2019
SIP,2019-04-28,38963.26,10000,0.2566520357896131,200.2758496080667,40000,831.420926324462,Sensex,2019
SIP,2019-05-26,39434.72,10000,0.2535836440578252,197.8814608040833,50000,1029.3023871285454,Sensex,2019
SIP,2019-06-30,39394.64,10000,0.2538416393702291,198.08278486616456,60000,1227.38517199471,Sensex,2019
SIP,2019-07-28,37882.79,10000,0.2639721097627709,205.98799613228067,70000,1433.3731681269908,Sensex,2019
SIP,2019-08-25,36701.16,10000,0.2724709518718209,212.61998258365674,80000,1645.9931507106473,Sensex,2019
SIP,2019-09-29,38822.57,10000,0.25758212297640265,201.00163384340604,90000,1846.9947845540535,Sensex,2019
SIP,2019-10-27,39058.06,10000,0.25602910129176926,199.78974890201923,100000,2046.784533456073,Sensex,2019
SIP,2019-11-24,40359.41,10000,0.24777369143899772,193.3477223775075,110000,2240.13225583358,Sensex,2019
SIP,2019-12-29,41575.14,10000,0.24052835420397864,187.6938959195327,120000,2427.8261517531128,Sensex,2019
DIP,2019-05-05,37462.99,10000,0.2669301088887993,208.29624117028567,10000,208.29624117028567,Sensex,2019
DEC_FILL,2019-12-01,40793.81,10000,0.24513523007534724,191.28882543699646,20000,399.5850666072821,Sensex,2019
DEC_FILL,2019-12-01,40793.81,10000,0.24513523007534724,191.28882543699646,30000,590.8738920442786,Sensex,2019
DEC_FILL,2019-12-01,40793.81,10000,0.24513523007534724,191.28882543699646,40000,782.162717481275,Sensex,2019
DEC_FILL,2019-12-01,40793.81,10000,0.24513523007534724,191.28882543699646,50000,973.4515429182716,Sensex,2019
DEC_FILL,2019-12-01,40793.81,10000,0.24513523007534724,191.28882543699646,60000,1164.7403683552682,Sensex,2019
DEC_FILL,2019-12-01,40793.81,10000,0.24513523007534724,191.28882543699646,70000,1356.0291937922646,Sensex,2019
DEC_FILL,2019-12-01,40793.81,10000,0.24513523007534724,191.28882543699646,80000,1547.3180192292612,Sensex,2019
DEC_FILL,2019-12-01,40793.81,10000,0.24513523007534724,191.28882543699646,90000,1738.6068446662575,Sensex,2019
DEC_FILL,2019-12-01,40793.81,10000,0.24513523007534724,191.28882543699646,100000,1929.895670103254,Sensex,2019
DEC_FILL,2019-12-01,40793.81,10000,0.24513523007534724,191.28882543699646,110000,2121.1844955402503,Sensex,2019
DEC_FILL,2019-12-01,40793.81,10000,0.24513523007534724,191.28882543699646,120000,2312.4733209772467,Sensex,2019
SIP,2018-01-28,35066.75,10000,0.2851704249752258,222.52988942516774,10000,222.52988942516774,Sensex,2018
SIP,2018-02-25,34046.94,10000,0.293712151517875,229.1953403154586,20000,451.72522974062633,Sensex,2018
SIP,2018-03-25,32968.68,10000,0.3033181795570827,236.6913082355739,30000,688.4165379762002,Sensex,2018
SIP,2018-04-29,34915.38,10000,0.28640673536991434,223.49463187855898,40000,911.911169854759,Sensex,2018
SIP,2018-05-27,35227.26,10000,0.283871070301806,221.51595099931131,50000,1133.4271208540704,Sensex,2018
SIP,2018-06-24,35423.48,10000,0.2822986335616941,220.2889157135324,60000,1353.716036567603,Sensex,2018
SIP,2018-07-29,37556.16,10000,0.2662679038538551,207.7794960933173,70000,1561.4955326609204,Sensex,2018
SIP,2018-08-26,38645.07,10000,0.25876521895289617,201.924850957703,80000,1763.4203836186234,Sensex,2018
SIP,2018-09-30,34376.99,10000,0.2908922508922393,226.99485906125003,90000,1990.4152426798735,Sensex,2018
SIP,2018-10-28,35011.65,10000,0.28561921531832973,222.88009848150543,100000,2213.295341161379,Sensex,2018
SIP,2018-11-25,36194.3,10000,0.2762865976134363,215.5974835816689,110000,2428.892824743048,Sensex,2018
SIP,2018-12-30,35695.1,10000,0.2801504968469062,218.61263870951478,120000,2647.5054634525627,Sensex,2018
DIP,2018-09-30,34376.99,10000,0.2908922508922393,226.99485906125003,10000,226.99485906125003,Sensex,2018
DIP,2018-09-16,36841.6,10000,0.27143229392860246,211.80947624424564,20000,438.8043353054957,Sensex,2018
DIP,2018-02-04,34005.76,10000,0.29406782850905255,229.47288929875407,30000,668.2772246042498,Sensex,2018
DEC_FILL,2018-12-02,35673.25,10000,0.28032209008150366,218.74653977420058,40000,887.0237643784504,Sensex,2018
DEC_FILL,2018-12-02,35673.25,10000,0.28032209008150366,218.74653977420058,50000,1105.7703041526509,Sensex,2018
DEC_FILL,2018-12-02,35673.25,10000,0.28032209008150366,218.74653977420058,60000,1324.5168439268514,Sensex,2018
DEC_FILL,2018-12-02,35673.25,10000,0.28032209008150366,218.74653977420058,70000,1543.263383701052,Sensex,2018
DEC_FILL,2018-12-02,35673.25,10000,0.28032209008150366,218.74653977420058,80000,1762.0099234752524,Sensex,2018
DEC_FILL,2018-12-02,35673.25,10000,0.28032209008150366,218.74653977420058,90000,1980.756463249453,Sensex,2018
DEC_FILL,2018-12-02,35673.25,10000,0.28032209008150366,218.74653977420058,100000,2199.5030030236535,Sensex,2018
DEC_FILL,2018-12-02,35673.25,10000,0.28032209008150366,218.74653977420058,110000,2418.249542797854,Sensex,2018
DEC_FILL,2018-12-02,35673.25,10000,0.28032209008150366,218.74653977420058,120000,2636.9960825720545,Sensex,2018
SIP,2017-01-29,28240.52,10000,0.3541011284494761,276.3192745742642,10000,276.3192745742642,Sensex,2017
SIP,2017-02-26,28832.45,10000,0.3468314347202544,270.6464417696033,20000,546.9657163438675,Sensex,2017
SIP,2017-03-26,29620.5,10000,0.33760402423996894,263.4459242754174,30000,810.4116406192849,Sensex,2017
SIP,2017-04-30,29858.8,10000,0.334909641378756,261.34338955349847,40000,1071.7550301727833,Sensex,2017
SIP,2017-05-28,31273.29,10000,0.31976168800916055,249.52283562106837,50000,1321.2778657938518,Sensex,2017
SIP,2017-06-25,30921.61,10000,0.32339842589050183,252.3607276593942,60000,1573.638593453246,Sensex,2017
SIP,2017-07-30,32325.41,10000,0.309354158230321,241.4014238334487,70000,1815.0400172866944,Sensex,2017
SIP,2017-08-27,31892.23,10000,0.31355599780887067,244.68028733017414,80000,2059.7203046168684,Sensex,2017
SIP,2017-09-24,31283.72,10000,0.3196550793831424,249.43964464584135,90000,2309.1599492627097,Sensex,2017
SIP,2017-10-29,33685.56,10000,0.296863106921779,231.654156855341,100000,2540.814106118051,Sensex,2017
SIP,2017-11-26,32832.94,10000,0.3045721766006943,237.6698522885858,110000,2778.4839584066367,Sensex,2017
SIP,2017-12-31,34153.85,10000,0.2927927598206352,228.47790219843446,120000,3006.9618606050713,Sensex,2017
DIP,2017-08-06,31213.59,10000,0.32037327330819687,250.00008009331836,10000,250.00008009331836,Sensex,2017
DEC_FILL,2017-12-03,33250.3,10000,0.30074916617293673,234.68660433138945,20000,484.68668442470783,Sensex,2017
DEC_FILL,2017-12-03,33250.3,10000,0.30074916617293673,234.68660433138945,30000,719.3732887560973,Sensex,2017
DEC_FILL,2017-12-03,33250.3,10000,0.30074916617293673,234.68660433138945,40000,954.0598930874867,Sensex,2017
DEC_FILL,2017-12-03,33250.3,10000,0.30074916617293673,234.68660433138945,50000,1188.746497418876,Sensex,2017
DEC_FILL,2017-12-03,33250.3,10000,0.30074916617293673,234.68660433138945,60000,1423.4331017502655,Sensex,2017
DEC_FILL,2017-12-03,33250.3,10000,0.30074916617293673,234.68660433138945,70000,1658.1197060816548,Sensex,2017
DEC_FILL,2017-12-03,33250.3,10000,0.30074916617293673,234.68660433138945,80000,1892.8063104130445,Sensex,2017
DEC_FILL,2017-12-03,33250.3,10000,0.30074916617293673,234.68660433138945,90000,2127.492914744434,Sensex,2017
DEC_FILL,2017-12-03,33250.3,10000,0.30074916617293673,234.68660433138945,100000,2362.179519075824,Sensex,2017
DEC_FILL,2017-12-03,33250.3,10000,0.30074916617293673,234.68660433138945,110000,2596.8661234072133,Sensex,2017
DEC_FILL,2017-12-03,33250.3,10000,0.30074916617293673,234.68660433138945,120000,2831.5527277386027,Sensex,2017
SIP,2016-01-31,24616.97,10000,0.406223836646021,316.99270868835606,10000,316.99270868835606,Sensex,2016
SIP,2016-02-28,24646.48,10000,0.4057374521635544,316.61316342130806,20000,633.6058721096641,Sensex,2016
SIP,2016-03-27,25269.64,10000,0.3957317951502277,308.80534902752873,30000,942.4112211371927,Sensex,2016
SIP,2016-04-24,25606.62,10000,0.3905240129310311,304.7415082506008,40000,1247.1527293877934,Sensex,2016
SIP,2016-05-29,26843.03,10000,0.37253618537102556,290.7048868924261,50000,1537.8576162802196,Sensex,2016
SIP,2016-06-26,27144.91,10000,0.36839319047291,287.47194225363063,60000,1825.32955853385,Sensex,2016
SIP,2016-07-31,28078.35,10000,0.35614628352449484,277.91519088550433,70000,2103.2447494193543,Sensex,2016
SIP,2016-08-28,28532.11,10000,0.350482316239493,273.495370654326,80000,2376.7401200736804,Sensex,2016
SIP,2016-09-25,27865.96,10000,0.35886077493831187,280.0334171153623,90000,2656.7735371890426,Sensex,2016
SIP,2016-10-30,27274.15,10000,0.3666475398866692,286.10974127516346,100000,2942.883278464206,Sensex,2016
SIP,2016-11-27,26230.66,10000,0.38123325909451,297.49156140181,110000,3240.374839866016,Sensex,2016
SIP,2016-12-25,26626.46,10000,0.3755662600285581,293.06937535068505,120000,3533.4442152167007,Sensex,2016
DIP,2016-02-07,22986.12,10000,0.43504514898556174,339.48313155939326,10000,339.48313155939326,Sensex,2016
